"TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","COLUMN_DEFAULT","IS_NULLABLE","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH","CHARACTER_OCTET_LENGTH","NUMERIC_PRECISION","NUMERIC_PRECISION_RADIX","NUMERIC_SCALE","DATETIME_PRECISION","INTERVAL_TYPE","INTERVAL_PRECISION","CHARACTER_SET_CATALOG","CHARACTER_SET_SCHEMA","CHARACTER_SET_NAME","COLLATION_CATALOG","COLLATION_SCHEMA","COLLATION_NAME","DOMAIN_CATALOG","DOMAIN_SCHEMA","DOMAIN_NAME","UDT_CATALOG","UDT_SCHEMA","UDT_NAME","SCOPE_CATALOG","SCOPE_SCHEMA","SCOPE_NAME","MAXIMUM_CARDINALITY","DTD_IDENTIFIER","IS_SELF_REFERENCING","IS_IDENTITY","IDENTITY_GENERATION","IDENTITY_START","IDENTITY_INCREMENT","IDENTITY_MAXIMUM","IDENTITY_MINIMUM","IDENTITY_CYCLE","COMMENT"
"EDW","INFORMATION_SCHEMA","FUNCTIONS","MAX_BATCH_ROWS","23","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","REQUEST_TRANSLATOR","24","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","RESPONSE_TRANSLATOR","25","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","COMPRESSION","26","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","IMPORTS","27","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","HANDLER","28","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","TARGET_PATH","29","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","RUNTIME_VERSION","30","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","PACKAGES","31","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","INSTALLED_PACKAGES","32","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","IS_MEMOIZABLE","33","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","EXTERNAL_ACCESS_INTEGRATIONS","34","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","SECRETS","35","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","FUNCTIONS","IS_DATA_METRIC","36","","YES","TEXT","3","12","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","PROCEDURE_CATALOG","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","PROCEDURE_SCHEMA","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","PROCEDURE_NAME","3","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","PROCEDURE_OWNER","4","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","ARGUMENT_SIGNATURE","5","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","DATA_TYPE","6","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","CHARACTER_MAXIMUM_LENGTH","7","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","CHARACTER_OCTET_LENGTH","8","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","NUMERIC_PRECISION","9","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","NUMERIC_PRECISION_RADIX","10","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","NUMERIC_SCALE","11","","YES","NUMBER","","","9","10","0","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","PROCEDURE_LANGUAGE","12","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","PROCEDURE_DEFINITION","13","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","CREATED","14","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","LAST_ALTERED","15","","YES","TIMESTAMP_LTZ","","","","","","9","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","COMMENT","16","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","EXTERNAL_ACCESS_INTEGRATIONS","17","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","PROCEDURES","SECRETS","18","","YES","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","OBJECT_PRIVILEGES","GRANTOR","1","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
"EDW","INFORMATION_SCHEMA","OBJECT_PRIVILEGES","GRANTEE","2","","NO","TEXT","16777216","16777216","","","","","","","","","","","","","","","","","","","","","","","","NO","NO","","","","","","",""
